afe_output_relative_time_ui,afe_output_pulse_v_per_pam_unit
281.50000000000006,3.4316318993495655e-05
281.62500000000006,3.429779904361561e-05
281.75000000000006,3.427930011541876e-05
281.87500000000006,3.42608221759818e-05
282.0,3.4242365192447546e-05
282.125,3.422392913202525e-05
282.25,3.4205513961989974e-05
282.37499999999994,3.418711964968255e-05
282.49999999999994,3.416874616250949e-05
282.62499999999994,3.415039346794287e-05
282.7499999999999,3.413206153351994e-05
282.87500000000006,3.4113750326843263e-05
283.00000000000006,3.40954598155804e-05
283.12500000000006,3.407718996746385e-05
283.25000000000006,3.405894075029053e-05
283.375,3.4040712131922075e-05
283.5,3.4022504080284337e-05
283.625,3.400431656336754e-05
283.74999999999994,3.398614954922587e-05
283.87499999999994,3.396800300597742e-05
283.99999999999994,3.394987690180397e-05
284.1250000000001,3.393177120495082e-05
284.25000000000006,3.3913685883726685e-05
284.37500000000006,3.389562090650353e-05
284.50000000000006,3.387757624171647e-05
284.625,3.385955185786355e-05
284.75,3.3841547723505484e-05
284.875,3.382356380726583e-05
285.0,3.380560007783058e-05
285.12499999999994,3.378765650394797e-05
285.24999999999994,3.376973305442855e-05
285.37499999999994,3.375182969814508e-05
285.5000000000001,3.373394640403185e-05
285.62500000000006,3.371608314108507e-05
285.75000000000006,3.369823987836258e-05
285.87500000000006,3.3680416584983695e-05
286.0,3.366261323012899e-05
286.125,3.364482978304021e-05
286.25,3.3627066213020115e-05
286.375,3.3609322489432154e-05
286.49999999999994,3.359159858170105e-05
286.62499999999994,3.357389445931157e-05
286.74999999999994,3.3556210091809e-05
286.8750000000001,3.3538545448798754e-05
287.00000000000006,3.352090049994682e-05
287.12500000000006,3.350327521497835e-05
287.25000000000006,3.348566956367897e-05
287.375,3.346808351589347e-05
287.5,3.3450517041526354e-05
287.625,3.343297011054194e-05
287.74999999999994,3.3415442692963665e-05
287.87499999999994,3.3397934758874e-05
287.99999999999994,3.338044627841403e-05
288.12499999999994,3.336297722178498e-05
288.2500000000001,3.334552755924518e-05
288.37500000000006,3.3328097261113155e-05
288.50000000000006,3.3310686297764486e-05
288.62500000000006,3.3293294639633385e-05
288.75,3.327592225721222e-05
288.875,3.325856912105151e-05
289.0,3.324123520175926e-05
289.12499999999994,3.322392047000113e-05
289.24999999999994,3.3206624896500844e-05
289.37499999999994,3.3189348452038765e-05
289.49999999999994,3.317209110745302e-05
289.62500000000006,3.315485283363898e-05
289.75000000000006,3.313763360154883e-05
289.87500000000006,3.312043338219194e-05
290.00000000000006,3.3103252146634347e-05
290.125,3.30860898659986e-05
290.25,3.306894651146401e-05
290.375,3.3051822054266034e-05
290.49999999999994,3.303471646569649e-05
290.62499999999994,3.301762971710313e-05
290.74999999999994,3.30005617798896e-05
290.8749999999999,3.2983512625515224e-05
291.00000000000006,3.296648222549541e-05
291.12500000000006,3.2949470551400964e-05
291.25000000000006,3.293247757485816e-05
291.37500000000006,3.291550326754867e-05
291.5,3.2898547601209314e-05
291.625,3.2881610547631684e-05
291.75,3.2864692078662536e-05
291.87499999999994,3.284779216620331e-05
291.99999999999994,3.283091078220983e-05
292.12499999999994,3.281404789869242e-05
292.2500000000001,3.279720348771578e-05
292.37500000000006,3.2780377521398773e-05
292.50000000000006,3.276356997191435e-05
292.62500000000006,3.274678081148978e-05
292.75000000000006,3.273001001240592e-05
292.875,3.271325754699743e-05
293.0,3.269652338765285e-05
293.125,3.2679807506814064e-05
293.24999999999994,3.2663109876976294e-05
293.37499999999994,3.264643047068789e-05
293.49999999999994,3.262976926055059e-05
293.6250000000001,3.2613126219218746e-05
293.75000000000006,3.2596501319399605e-05
293.87500000000006,3.2579894533853255e-05
294.00000000000006,3.2563305835392195e-05
294.125,3.254673519688166e-05
294.25,3.253018259123899e-05
294.375,3.251364799143407e-05
294.5,3.249713137048849e-05
294.62499999999994,3.248063270147618e-05
294.74999999999994,3.2464151957522655e-05
294.87499999999994,3.244768911180547e-05
295.0000000000001,3.243124413755363e-05
295.12500000000006,3.2414817008047816e-05
295.25000000000006,3.2398407696619964e-05
295.37500000000006,3.238201617665359e-05
295.5,3.2365642421583215e-05
295.625,3.234928640489452e-05
295.75,3.233294810012405e-05
295.875,3.2316627480858526e-05
295.99999999999994,3.230032452073568e-05
296.12499999999994,3.228403919344355e-05
296.24999999999994,3.2267771472720696e-05
296.3750000000001,3.2251521332355785e-05
296.50000000000006,3.223528874618781e-05
296.62500000000006,3.221907368810589e-05
296.75000000000006,3.2202876132048944e-05
296.875,3.2186696052006336e-05
297.0,3.2170533422016775e-05
297.125,3.215438821616873e-05
297.24999999999994,3.21382604086003e-05
297.37499999999994,3.212214997349862e-05
297.49999999999994,3.210605688510017e-05
297.62499999999994,3.208998111769059e-05
297.7500000000001,3.2073922645604574e-05
297.87500000000006,3.2057881443225546e-05
298.00000000000006,3.204185748498585e-05
298.12500000000006,3.2025850745366345e-05
298.25,3.200986119889669e-05
298.375,3.199388882015472e-05
298.5,3.1977933583766936e-05
298.62499999999994,3.196199546440764e-05
298.74999999999994,3.194607443679981e-05
298.87499999999994,3.1930170475714214e-05
298.99999999999994,3.1914283555969774e-05
299.12500000000006,3.1898413652433194e-05
299.25000000000006,3.188256074001885e-05
299.37500000000006,3.186672479368904e-05
299.50000000000006,3.185090578845327e-05
299.625,3.183510369936863e-05
299.75,3.181931850153912e-05
299.875,3.180355017011585e-05
299.99999999999994,3.178779868029669e-05
300.12499999999994,3.177206400732669e-05
300.24999999999994,3.175634612649724e-05
300.3749999999999,3.1740645013146496e-05
300.50000000000006,3.172496064265922e-05
300.62500000000006,3.1709292990466704e-05
300.75000000000006,3.169364203204676e-05
300.87500000000006,3.167800774292351e-05
301.0,3.1662390098667395e-05
301.125,3.164678907489472e-05
301.25,3.163120464726824e-05
301.37499999999994,3.161563679149612e-05
301.49999999999994,3.160008548333258e-05
301.62499999999994,3.158455069857724e-05
301.7500000000001,3.156903241307545e-05
301.87500000000006,3.155353060271774e-05
302.00000000000006,3.1538045243440066e-05
302.12500000000006,3.152257631122386e-05
302.25,3.15071237820952e-05
302.375,3.149168763212557e-05
302.5,3.147626783743124e-05
302.625,3.146086437417338e-05
302.74999999999994,3.144547721855763e-05
302.87499999999994,3.143010634683446e-05
302.99999999999994,3.141475173529847e-05
303.1250000000001,3.1399413360288885e-05
303.25000000000006,3.1384091198188795e-05
303.37500000000006,3.136878522542615e-05
303.50000000000006,3.1353495418472206e-05
303.625,3.1338221753842526e-05
303.75,3.13229642080968e-05
303.875,3.1307722757838594e-05
304.0,3.1292497379715e-05
304.12499999999994,3.127728805041682e-05
304.24999999999994,3.126209474667885e-05
304.37499999999994,3.124691744527858e-05
304.5000000000001,3.123175612303762e-05
304.62500000000006,3.1216610756820316e-05
304.75000000000006,3.12014813235339e-05
304.87500000000006,3.11863678001289e-05
305.0,3.117127016359875e-05
305.125,3.1156188390979335e-05
305.25,3.114112245934922e-05
305.37499999999994,3.112607234582985e-05
305.49999999999994,3.1111038027584954e-05
305.62499999999994,3.1096019481821025e-05
305.74999999999994,3.108101668578631e-05
305.8750000000001,3.106602961677186e-05
306.00000000000006,3.105105825211042e-05
306.12500000000006,3.103610256917711e-05
306.25000000000006,3.102116254538877e-05
306.375,3.100623815820436e-05
306.5,3.099132938512423e-05
306.625,3.097643620369047e-05
306.74999999999994,3.096155859148709e-05
306.87499999999994,3.094669652613923e-05
306.99999999999994,3.0931849985313564e-05
307.12499999999994,3.0917018946718085e-05
307.2500000000001,3.0902203388102106e-05
307.37500000000006,3.0887403287255774e-05
307.50000000000006,3.087261862201055e-05
307.62500000000006,3.085784937023888e-05
307.75,3.0843095509853955e-05
307.875,3.0828357018809546e-05
308.0,3.0813633875100295e-05
308.12499999999994,3.079892605676124e-05
308.24999999999994,3.07842335418679e-05
308.37499999999994,3.076955630853619e-05
308.49999999999994,3.0754894334922e-05
308.62500000000006,3.074024759922148e-05
308.75000000000006,3.072561607967076e-05
308.87500000000006,3.071099975454601e-05
309.00000000000006,3.069639860216335e-05
309.125,3.0681812600878824e-05
309.25,3.066724172908806e-05
309.375,3.06526859652264e-05
309.49999999999994,3.063814528776907e-05
309.62499999999994,3.062361967523081e-05
309.74999999999994,3.060910910616543e-05
309.8749999999999,3.059461355916637e-05
310.00000000000006,3.0580133012866186e-05
310.12500000000006,3.056566744593628e-05
310.25000000000006,3.0551216837087287e-05
310.37500000000006,3.0536781165068856e-05
310.5,3.0522360408669275e-05
310.625,3.0507954546715394e-05
310.75,3.0493563558073127e-05
310.87499999999994,3.047918742164689e-05
310.99999999999994,3.046482611637952e-05
311.12499999999994,3.045047962125268e-05
311.2500000000001,3.0436147915285985e-05
311.37500000000006,3.042183097753783e-05
311.50000000000006,3.0407528787104065e-05
311.62500000000006,3.039324132311948e-05
311.75,3.0378968564756633e-05
311.875,3.036471049122555e-05
312.0,3.035046708177454e-05
312.125,3.03362383156892e-05
312.24999999999994,3.0322024172293075e-05
312.37499999999994,3.0307824630946596e-05
312.49999999999994,3.029363967104842e-05
312.6250000000001,3.0279469272033893e-05
312.75000000000006,3.026531341337582e-05
312.87500000000006,3.025117207458479e-05
313.00000000000006,3.0237045235208065e-05
313.125,3.0222932874830433e-05
313.25,3.020883497307365e-05
313.375,3.019475150959652e-05
313.5,3.018068246409465e-05
313.62499999999994,3.01666278163006e-05
313.74999999999994,3.0152587545983714e-05
313.87499999999994,3.0138561632949618e-05
314.0000000000001,3.0124550057040696e-05
314.12500000000006,3.011055279813551e-05
314.25000000000006,3.009656983614912e-05
314.37500000000006,3.008260115103285e-05
314.5,3.006864672277406e-05
314.625,3.0054706531396353e-05
314.75,3.0040780556959092e-05
314.87499999999994,3.0026868779557735e-05
314.99999999999994,3.0012971179323413e-05
315.12499999999994,2.9999087736423428e-05
315.24999999999994,2.9985218431060394e-05
315.3750000000001,2.997136324347284e-05
315.50000000000006,2.995752215393474e-05
315.62500000000006,2.9943695142755598e-05
315.75000000000006,2.992988219028058e-05
315.875,2.9916083276890042e-05
316.0,2.9902298382999718e-05
316.125,2.9888527489060334e-05
316.24999999999994,2.987477057555787e-05
316.37499999999994,2.9861027623013175e-05
316.49999999999994,2.98472986119821e-05
316.62499999999994,2.9833583523055254e-05
316.75000000000006,2.9819882336857935e-05
316.87500000000006,2.9806195034050354e-05
317.00000000000006,2.9792521595327377e-05
317.12500000000006,2.9778862001418617e-05
317.25,2.9765216233087842e-05
317.375,2.9751584271133618e-05
317.5,2.9737966096388717e-05
317.62499999999994,2.9724361689720138e-05
317.74999999999994,2.971077103202885e-05
317.87499999999994,2.9697194104250082e-05
317.9999999999999,2.9683630887352946e-05
318.12500000000006,2.967008136234062e-05
318.25000000000006,2.9656545510250397e-05
318.37500000000006,2.964302331215324e-05
318.50000000000006,2.9629514749154136e-05
318.625,2.9616019802391862e-05
318.75,2.9602538453038656e-05
318.875,2.958907068230047e-05
318.99999999999994,2.957561647141575e-05
319.12499999999994,2.9562175801657448e-05
319.24999999999994,2.9548748654330213e-05
319.3750000000001,2.9535335010773047e-05
319.50000000000006,2.952193485235768e-05
319.62500000000006,2.9508548160488676e-05
319.75000000000006,2.949517491660445e-05
319.87500000000006,2.94818151021757e-05
320.0,2.9468468698707304e-05
320.125,2.9455135687735538e-05
320.25,2.944181605083106e-05
320.37499999999994,2.9428509769595646e-05
320.49999999999994,2.9415216825664264e-05
320.62499999999994,2.9401937200704865e-05
320.7500000000001,2.9388670876416767e-05
320.87500000000006,2.9375417834532516e-05
321.00000000000006,2.9362178056816193e-05
321.12500000000006,2.934895152506461e-05
321.25,2.9335738221106592e-05
321.375,2.932253812680346e-05
321.5,2.930935122404832e-05
321.625,2.9296177494766106e-05
321.74999999999994,2.9283016920913995e-05
321.87499999999994,2.9269869484480824e-05
321.99999999999994,2.9256735167487348e-05
322.1250000000001,2.9243613951985775e-05
322.25000000000006,2.9230505820059936e-05
322.37500000000006,2.9217410753825438e-05
322.50000000000006,2.9204328735428937e-05
322.625,2.919125974704872e-05
322.75,2.917820377089434e-05
322.875,2.916516078920672e-05
323.0,2.915213078425785e-05
323.12499999999994,2.913911373835122e-05
323.24999999999994,2.9126109633821294e-05
323.37499999999994,2.9113118453033695e-05
323.5000000000001,2.9100140178384846e-05
323.62500000000006,2.9087174792302378e-05
323.75000000000006,2.9074222277244814e-05
323.87500000000006,2.9061282615701202e-05
324.0,2.9048355790191465e-05
324.125,2.9035441783265863e-05
324.25,2.9022540577505134e-05
324.37499999999994,2.900965215552037e-05
324.49999999999994,2.8996776499953307e-05
324.62499999999994,2.8983913593475645e-05
324.74999999999994,2.8971063418789518e-05
324.8750000000001,2.895822595862722e-05
325.00000000000006,2.894540119575139e-05
325.12500000000006,2.8932589112954688e-05
325.25000000000006,2.8919789693060064e-05
325.375,2.890700291892052e-05
325.5,2.8894228773418996e-05
325.625,2.8881467239468148e-05
325.74999999999994,2.886871830001064e-05
325.87499999999994,2.8855981938018903e-05
325.99999999999994,2.884325813649482e-05
326.12499999999994,2.8830546878469993e-05
326.25000000000006,2.8817848147005548e-05
326.37500000000006,2.8805161925191855e-05
326.50000000000006,2.8792488196148863e-05
326.62500000000006,2.8779826943026046e-05
326.75,2.8767178149001777e-05
326.875,2.8754541797283635e-05
327.0,2.874191787110858e-05
327.12499999999994,2.8729306353742534e-05
327.24999999999994,2.8716707228480244e-05
327.37499999999994,2.8704120478645725e-05
327.4999999999999,2.8691546087591786e-05
327.62500000000006,2.8678984038699875e-05
327.75000000000006,2.8666434315380663e-05
327.87500000000006,2.865389690107345e-05
328.00000000000006,2.8641371779246117e-05
328.125,2.8628858933395388e-05
328.25,2.861635834704657e-05
328.375,2.860387000375321e-05
328.49999999999994,2.8591393887097436e-05
328.62499999999994,2.8578929980690116e-05
328.74999999999994,2.8566478268169772e-05
328.8750000000001,2.8554038733203556e-05
329.00000000000006,2.854161135948684e-05
329.12500000000006,2.8529196130743032e-05
329.25000000000006,2.8516793030723452e-05
329.375,2.8504402043207635e-05
329.5,2.8492023152002994e-05
329.625,2.8479656340944636e-05
329.75,2.846730159389561e-05
